T;C;equ;noimp;steps;last_change;last_improve;sat_cnt;clause_cnt;init_sat_cnt
1000;0.99;10;1000;9830;9828;8824;426;430;372
1000;0.99;10;1000;9830;9828;8824;426;430;372
1000;0.99;10;1000;9830;9828;8824;426;430;372
1000;0.99;10;1000;9830;9828;8824;426;430;372
1000;0.99;10;1000;9830;9828;8824;426;430;372
1000;0.99;10;2000;10830;10816;8824;426;430;372
1000;0.99;10;2000;10830;10816;8824;426;430;372
1000;0.99;10;2000;10830;10816;8824;426;430;372
1000;0.99;10;2000;10830;10816;8824;426;430;372
1000;0.99;10;2000;10830;10816;8824;426;430;372
1000;0.99;10;2000;10830;10816;8824;426;430;372
1000;0.99;10;2000;10830;10816;8824;426;430;372
1000;0.99;10;2000;10830;10816;8824;426;430;372
1000;0.99;10;2000;10830;10816;8824;426;430;372
1000;0.99;10;2000;10830;10816;8824;426;430;372
1000;0.99;10;5000;13830;13796;8824;426;430;372
1000;0.99;10;5000;13830;13796;8824;426;430;372
1000;0.99;10;5000;13830;13796;8824;426;430;372
1000;0.99;10;5000;13830;13796;8824;426;430;372
1000;0.99;10;5000;13830;13796;8824;426;430;372
1000;0.99;10;5000;13830;13796;8824;426;430;372
1000;0.99;10;5000;13830;13796;8824;426;430;372
1000;0.99;10;5000;13830;13796;8824;426;430;372
1000;0.99;10;5000;13830;13796;8824;426;430;372
1000;0.99;10;5000;13830;13796;8824;426;430;372
1000;0.99;100;1000;86100;86094;85031;429;430;372
1000;0.99;100;1000;86100;86094;85031;429;430;372
1000;0.99;100;1000;86100;86094;85031;429;430;372
1000;0.99;100;1000;86100;86094;85031;429;430;372
1000;0.99;100;1000;86100;86094;85031;429;430;372
1000;0.99;100;1000;86100;86094;85031;429;430;372
1000;0.99;100;1000;86100;86094;85031;429;430;372
1000;0.99;100;1000;86100;86094;85031;429;430;372
1000;0.99;100;1000;86100;86094;85031;429;430;372
1000;0.99;100;1000;86100;86094;85031;429;430;372
1000;0.99;100;2000;89400;89393;87319;429;430;372
1000;0.99;100;2000;89400;89393;87319;429;430;372
1000;0.99;100;2000;89400;89393;87319;429;430;372
1000;0.99;100;2000;89400;89393;87319;429;430;372
1000;0.99;100;2000;89400;89393;87319;429;430;372
1000;0.99;100;2000;89400;89393;87319;429;430;372
1000;0.99;100;2000;89400;89393;87319;429;430;372
1000;0.99;100;2000;89400;89393;87319;429;430;372
1000;0.99;100;2000;89400;89393;87319;429;430;372
1000;0.99;100;2000;89400;89393;87319;429;430;372
1000;0.99;100;5000;92400;92374;87319;429;430;372
1000;0.99;100;5000;92400;92374;87319;429;430;372
1000;0.99;100;5000;92400;92374;87319;429;430;372
1000;0.99;100;5000;92400;92374;87319;429;430;372
1000;0.99;100;5000;92400;92374;87319;429;430;372
1000;0.99;100;5000;92400;92374;87319;429;430;372
1000;0.99;100;5000;92400;92374;87319;429;430;372
1000;0.99;100;5000;92400;92374;87319;429;430;372
1000;0.99;100;5000;92400;92374;87319;429;430;372
1000;0.99;100;5000;92400;92374;87319;429;430;372
1000;0.999;1;1000;1000;0;0;372;430;372
1000;0.999;1;1000;1000;0;0;372;430;372
1000;0.999;1;1000;1000;0;0;372;430;372
1000;0.999;1;1000;1000;0;0;372;430;372
1000;0.999;1;1000;1000;0;0;372;430;372
1000;0.999;1;1000;1000;0;0;372;430;372
1000;0.999;1;1000;1000;0;0;372;430;372
1000;0.999;1;1000;1000;0;0;372;430;372
1000;0.999;1;1000;1000;0;0;372;430;372
1000;0.999;1;1000;1000;0;0;372;430;372
1000;0.999;1;2000;2000;0;0;372;430;372
1000;0.999;1;2000;2000;0;0;372;430;372
1000;0.999;1;2000;2000;0;0;372;430;372
1000;0.999;1;2000;2000;0;0;372;430;372
1000;0.999;1;2000;2000;0;0;372;430;372
1000;0.999;1;2000;2000;0;0;372;430;372
1000;0.999;1;2000;2000;0;0;372;430;372
1000;0.999;1;2000;2000;0;0;372;430;372
1000;0.999;1;2000;2000;0;0;372;430;372
1000;0.999;1;2000;2000;0;0;372;430;372
1000;0.999;1;5000;5000;0;0;372;430;372
1000;0.999;1;5000;5000;0;0;372;430;372
1000;0.999;1;5000;5000;0;0;372;430;372
1000;0.999;1;5000;5000;0;0;372;430;372
1000;0.999;1;5000;5000;0;0;372;430;372
1000;0.999;1;5000;5000;0;0;372;430;372
1000;0.999;1;5000;5000;0;0;372;430;372
1000;0.999;1;5000;5000;0;0;372;430;372
1000;0.999;1;5000;5000;0;0;372;430;372
1000;0.999;1;5000;5000;0;0;372;430;372
1000;0.999;10;1000;85290;85283;84284;428;430;372
1000;0.999;10;1000;85290;85283;84284;428;430;372
1000;0.999;10;1000;85290;85283;84284;428;430;372
1000;0.999;10;1000;85290;85283;84284;428;430;372
1000;0.999;10;1000;85290;85283;84284;428;430;372
1000;0.999;10;1000;85290;85283;84284;428;430;372
1000;0.999;10;1000;85290;85283;84284;428;430;372
1000;0.999;10;1000;85290;85283;84284;428;430;372
1000;0.999;10;1000;85290;85283;84284;428;430;372
1000;0.999;10;1000;85290;85283;84284;428;430;372
1000;0.999;10;2000;86290;86289;84284;428;430;372
1000;0.999;10;2000;86290;86289;84284;428;430;372
1000;0.999;10;2000;86290;86289;84284;428;430;372
1000;0.999;10;2000;86290;86289;84284;428;430;372
1000;0.999;10;2000;86290;86289;84284;428;430;372
1000;0.999;10;2000;86290;86289;84284;428;430;372
1000;0.999;10;2000;86290;86289;84284;428;430;372
1000;0.999;10;2000;86290;86289;84284;428;430;372
1000;0.999;10;2000;86290;86289;84284;428;430;372
1000;0.999;10;2000;86290;86289;84284;428;430;372
1000;0.999;10;5000;92430;92425;87427;429;430;372
1000;0.999;10;5000;92430;92425;87427;429;430;372
1000;0.999;10;5000;92430;92425;87427;429;430;372
1000;0.999;10;5000;92430;92425;87427;429;430;372
1000;0.999;10;5000;92430;92425;87427;429;430;372
1000;0.999;10;5000;92430;92425;87427;429;430;372
1000;0.999;10;5000;92430;92425;87427;429;430;372
1000;0.999;10;5000;92430;92425;87427;429;430;372
1000;0.999;10;5000;92430;92425;87427;429;430;372
1000;0.999;10;5000;92430;92425;87427;429;430;372
1000;0.999;100;1000;835500;835499;834485;429;430;372
1000;0.999;100;1000;835500;835499;834485;429;430;372
1000;0.999;100;1000;835500;835499;834485;429;430;372
1000;0.999;100;1000;835500;835499;834485;429;430;372
1000;0.999;100;1000;835500;835499;834485;429;430;372
1000;0.999;100;1000;835500;835499;834485;429;430;372
1000;0.999;100;1000;835500;835499;834485;429;430;372
1000;0.999;100;1000;835500;835499;834485;429;430;372
1000;0.999;100;1000;835500;835499;834485;429;430;372
1000;0.999;100;1000;835500;835499;834485;429;430;372
1000;0.999;100;2000;851800;851796;849760;429;430;372
1000;0.999;100;2000;851800;851796;849760;429;430;372
1000;0.999;100;2000;851800;851796;849760;429;430;372
1000;0.999;100;2000;851800;851796;849760;429;430;372
1000;0.999;100;2000;851800;851796;849760;429;430;372
1000;0.999;100;2000;851800;851796;849760;429;430;372
1000;0.999;100;2000;851800;851796;849760;429;430;372
1000;0.999;100;2000;851800;851796;849760;429;430;372
1000;0.999;100;2000;851800;851796;849760;429;430;372
1000;0.999;100;2000;851800;851796;849760;429;430;372
1000;0.999;100;5000;881300;881299;876219;429;430;372
1000;0.999;100;5000;881300;881299;876219;429;430;372
1000;0.999;100;5000;881300;881299;876219;429;430;372
1000;0.999;100;5000;881300;881299;876219;429;430;372
1000;0.999;100;5000;881300;881299;876219;429;430;372
1000;0.999;100;5000;881300;881299;876219;429;430;372
1000;0.999;100;5000;881300;881299;876219;429;430;372
1000;0.999;100;5000;881300;881299;876219;429;430;372
1000;0.999;100;5000;881300;881299;876219;429;430;372
1000;0.999;100;5000;881300;881299;876219;429;430;372
